episode,reward,steps,epsilon,avg_loss,served,arrivals,avg_wait,deadline_miss_rate,utilization,infeasible_actions
1136,-2654.1499999999983,200,0.050000000000000044,4.164180666804314,60,91,62.37362637362637,0.8833333333333333,0.6216666666666667,125
1137,-2705.1500000000037,200,0.050000000000000044,4.4543869310617445,50,80,69.5625,0.86,0.5383333333333333,136
1138,-2537.5999999999995,200,0.050000000000000044,4.598080956935883,58,90,62.6,0.9137931034482759,0.6466666666666666,124
1139,-2551.024999999998,200,0.050000000000000044,4.01706955075264,61,92,62.09782608695652,0.8852459016393442,0.5816666666666667,125
1140,-2435.8250000000007,200,0.050000000000000044,4.258315808176994,62,93,59.39784946236559,0.8870967741935484,0.6366666666666667,109
1141,-2429.799999999998,200,0.050000000000000044,4.164708197116852,55,87,65.86206896551724,0.8727272727272727,0.5666666666666667,136
1142,-2685.399999999998,200,0.050000000000000044,4.2923125261068344,56,86,67.40697674418605,0.8928571428571429,0.6133333333333333,126
1143,-2908.5499999999997,200,0.050000000000000044,4.180785974860191,52,83,69.3855421686747,0.9230769230769231,0.5483333333333333,129
1144,-2673.400000000001,200,0.050000000000000044,4.187967112660408,54,86,66.01162790697674,0.8888888888888888,0.63,120
1145,-2789.6500000000005,200,0.050000000000000044,4.2894437062740325,45,75,75.56,0.9111111111111111,0.4633333333333333,137
1146,-2721.65,200,0.050000000000000044,4.3550238794088365,54,85,67.83529411764705,0.8888888888888888,0.5733333333333334,130
1147,-2559.400000000001,200,0.050000000000000044,3.921135425567627,59,91,62.857142857142854,0.8983050847457628,0.6183333333333333,131
1148,-2778.9500000000003,200,0.050000000000000044,3.9918563383817673,48,80,72.5125,0.9166666666666666,0.5,133
1149,-2676.425,200,0.050000000000000044,4.11661526799202,56,88,65.77272727272727,0.8928571428571429,0.585,121
1150,-2434.0000000000023,200,0.050000000000000044,4.231226215362549,63,94,59.297872340425535,0.8571428571428571,0.715,111
1151,-2536.5999999999995,200,0.050000000000000044,4.3149967849254605,63,95,59.526315789473685,0.8888888888888888,0.6483333333333333,122
1152,-2827.9750000000017,200,0.050000000000000044,4.184539575576782,54,85,67.81176470588235,0.9259259259259259,0.5516666666666666,128
1153,-2777.2999999999975,200,0.050000000000000044,4.463457614183426,55,86,66.36046511627907,0.9272727272727272,0.6266666666666667,130
1154,-2858.4750000000035,200,0.050000000000000044,4.353395340442657,56,87,65.96551724137932,0.9464285714285714,0.5783333333333334,131
1155,-2631.850000000001,200,0.050000000000000044,4.543466289043426,55,86,65.37209302325581,0.8727272727272727,0.54,138
1156,-2599.0999999999985,200,0.050000000000000044,4.232146846652031,59,90,63.31111111111111,0.9152542372881356,0.5983333333333334,129
1157,-2597.6999999999975,200,0.050000000000000044,4.214276504516602,53,84,67.17857142857143,0.8867924528301887,0.5916666666666667,139
1158,-2553.774999999999,200,0.050000000000000044,4.296031293272972,58,90,64.12222222222222,0.896551724137931,0.6316666666666667,129
1159,-2601.6499999999987,200,0.050000000000000044,4.284866886734963,48,80,70.1625,0.875,0.57,130
1160,-2524.7249999999995,200,0.050000000000000044,4.382863253951073,55,87,63.58620689655172,0.8727272727272727,0.5933333333333334,125
1161,-2705.5499999999975,200,0.050000000000000044,4.133347259759903,54,84,67.39285714285714,0.8703703703703703,0.5616666666666666,125
1162,-2644.0750000000003,200,0.050000000000000044,4.318369961977005,48,79,71.74683544303798,0.9166666666666666,0.535,127
1163,-2472.1000000000004,200,0.050000000000000044,4.111608645319938,53,84,67.0,0.8867924528301887,0.6,117
1164,-2754.250000000002,200,0.050000000000000044,4.095350514650345,49,81,71.0,0.8775510204081632,0.5883333333333334,131
1165,-2518.225,200,0.050000000000000044,4.243308556079865,45,75,75.61333333333333,0.9333333333333333,0.48,136
1166,-2746.2500000000036,200,0.050000000000000044,4.117045751214027,53,84,68.3452380952381,0.8679245283018868,0.59,128
1167,-2617.449999999994,200,0.050000000000000044,4.194059708118439,55,86,66.74418604651163,0.8909090909090909,0.555,138
1168,-2651.300000000003,200,0.050000000000000044,4.1084135288000105,51,82,69.76829268292683,0.9607843137254902,0.5216666666666666,130
1169,-2739.1999999999975,200,0.050000000000000044,4.191759215593338,47,79,73.11392405063292,0.8723404255319149,0.5416666666666666,135
1170,-2665.949999999998,200,0.050000000000000044,4.17766722381115,48,78,71.75641025641026,0.8958333333333334,0.535,136
1171,-2639.45,200,0.050000000000000044,4.1108858680725096,57,88,64.82954545454545,0.9473684210526315,0.625,138
1172,-2642.7750000000015,200,0.050000000000000044,4.16881188929081,57,88,65.63636363636364,0.9122807017543859,0.585,135
1173,-2620.249999999999,200,0.050000000000000044,4.5262336903810505,58,89,64.11235955056179,0.8793103448275862,0.62,133
1174,-2567.3500000000004,200,0.050000000000000044,4.168097208142281,59,92,62.33695652173913,0.8813559322033898,0.66,125
1175,-2822.4,200,0.050000000000000044,4.271451159119606,49,80,72.3125,0.9183673469387755,0.5666666666666667,131
1176,-2741.8249999999975,200,0.050000000000000044,4.334476522803307,49,80,72.275,0.8979591836734694,0.5783333333333334,145
1177,-2833.600000000001,200,0.050000000000000044,4.225903865695,56,88,65.125,0.9642857142857143,0.5866666666666667,127
1178,-2669.500000000001,200,0.050000000000000044,4.523832300901413,59,89,63.348314606741575,0.9152542372881356,0.6233333333333333,134
1179,-2647.725000000004,200,0.050000000000000044,4.623609201908112,50,80,71.1625,0.92,0.5133333333333333,146
1180,-2598.325000000001,200,0.050000000000000044,4.446105741858482,56,86,64.97674418604652,0.9285714285714286,0.6233333333333333,135
1181,-2509.150000000001,200,0.050000000000000044,4.337950792312622,59,90,60.666666666666664,0.8813559322033898,0.6083333333333333,120
1182,-2692.525,200,0.050000000000000044,4.234741469025612,49,80,71.5125,0.8775510204081632,0.635,128
1183,-2670.675000000003,200,0.050000000000000044,4.503109288811683,48,79,71.79746835443038,0.8541666666666666,0.6133333333333333,125
1184,-2667.1499999999987,200,0.050000000000000044,4.539587236046791,47,77,73.54545454545455,0.8723404255319149,0.525,137
1185,-2797.3250000000007,200,0.050000000000000044,3.9905354046821593,49,81,70.12345679012346,0.8775510204081632,0.525,137
1186,-2713.7999999999984,200,0.050000000000000044,4.234583882093429,49,80,71.5375,0.9183673469387755,0.5316666666666666,134
1187,-2893.200000000001,200,0.050000000000000044,4.11780106306076,50,82,69.60975609756098,0.92,0.5816666666666667,138
1188,-2720.2750000000005,200,0.050000000000000044,4.139780016541481,55,86,65.6046511627907,0.9090909090909091,0.5666666666666667,133
1189,-2773.9499999999985,200,0.050000000000000044,4.271564765572548,46,77,74.72727272727273,0.8913043478260869,0.4716666666666667,138
1190,-2943.450000000002,200,0.050000000000000044,4.201742024421692,49,80,72.0875,0.9183673469387755,0.5233333333333333,139
1191,-2601.1999999999966,200,0.050000000000000044,4.149174879789353,58,89,64.66292134831461,0.9310344827586207,0.615,120
1192,-2709.65,200,0.050000000000000044,4.342212884426117,53,84,68.97619047619048,0.9056603773584906,0.585,128
1193,-2604.700000000001,200,0.050000000000000044,4.156200116872787,51,82,69.34146341463415,0.9019607843137255,0.5366666666666666,134
1194,-2722.2500000000014,200,0.050000000000000044,4.356511565446854,59,90,63.82222222222222,0.9152542372881356,0.6283333333333333,130
1195,-2849.65,200,0.050000000000000044,3.994378759264946,50,81,71.62962962962963,0.88,0.49333333333333335,130
1196,-2754.125000000001,200,0.050000000000000044,4.109924920201301,58,89,64.4494382022472,0.896551724137931,0.61,129
1197,-2785.7250000000013,200,0.050000000000000044,4.254015203714371,57,87,65.28735632183908,0.9122807017543859,0.6066666666666667,133
1198,-2605.7500000000005,200,0.050000000000000044,4.043373357057572,54,84,68.39285714285714,0.8888888888888888,0.565,139
1199,-2636.8999999999996,200,0.050000000000000044,4.137894859313965,61,92,62.22826086956522,0.9180327868852459,0.6316666666666667,119
1200,-2437.6500000000005,200,0.050000000000000044,4.028927404880523,58,88,64.67045454545455,0.8620689655172413,0.5916666666666667,135
1201,-2719.699999999998,200,0.050000000000000044,4.2569894444942475,55,85,68.15294117647059,0.8909090909090909,0.6,123
1202,-2810.2250000000004,200,0.050000000000000044,4.167890137434005,53,85,66.5764705882353,0.9245283018867925,0.5783333333333334,136
1203,-2684.5750000000035,200,0.050000000000000044,4.388556153774261,51,82,67.8170731707317,0.8823529411764706,0.555,139
1204,-2660.1500000000033,200,0.050000000000000044,4.403784745931626,60,90,63.2,0.8833333333333333,0.61,135
1205,-2738.474999999997,200,0.050000000000000044,4.332135879397392,51,83,68.59036144578313,0.9019607843137255,0.58,141
1206,-2626.949999999998,200,0.050000000000000044,4.4182059407234195,52,82,69.51219512195122,0.8846153846153846,0.5316666666666666,127
1207,-2436.4500000000025,200,0.050000000000000044,4.228527851104737,58,90,62.25555555555555,0.8793103448275862,0.6016666666666667,117
1208,-2900.1249999999995,200,0.050000000000000044,4.237243736386299,53,83,70.12048192771084,0.8679245283018868,0.5416666666666666,145
1209,-2855.2249999999954,200,0.050000000000000044,4.363200324773788,50,82,70.76829268292683,0.84,0.52,135
1210,-2642.549999999999,200,0.050000000000000044,4.446749575734138,57,88,65.375,0.8771929824561403,0.6566666666666666,128
1211,-2731.625000000001,200,0.050000000000000044,4.059753960371017,52,83,68.65060240963855,0.8846153846153846,0.6033333333333334,131
1212,-2754.7749999999996,200,0.050000000000000044,4.43442055106163,50,80,72.25,0.88,0.5083333333333333,131
1213,-2611.35,200,0.050000000000000044,4.2591538769006725,52,85,65.12941176470588,0.9230769230769231,0.5383333333333333,126
1214,-2763.2999999999993,200,0.050000000000000044,4.17161193728447,54,85,67.11764705882354,0.8703703703703703,0.5716666666666667,124
1215,-2570.2249999999985,200,0.050000000000000044,4.081890699267388,57,88,65.42045454545455,0.9122807017543859,0.615,122
1216,-2910.4499999999994,200,0.050000000000000044,4.13412892639637,53,84,68.33333333333333,0.9245283018867925,0.5916666666666667,135
1217,-2660.8750000000027,200,0.050000000000000044,4.266646254062652,53,85,66.91764705882353,0.9245283018867925,0.56,117
1218,-2688.8750000000005,200,0.050000000000000044,4.2350975114107134,51,81,69.71604938271605,0.8627450980392157,0.525,138
1219,-2643.1750000000025,200,0.050000000000000044,4.058829142451287,51,82,69.84146341463415,0.9215686274509803,0.55,137
1220,-2711.324999999996,200,0.050000000000000044,3.9935075932741166,43,73,77.57534246575342,0.8837209302325582,0.43333333333333335,136
1221,-2641.1250000000005,200,0.050000000000000044,3.832240935564041,55,86,63.627906976744185,0.9090909090909091,0.5816666666666667,138
1222,-2857.1000000000004,200,0.050000000000000044,3.817849508523941,48,79,72.84810126582279,0.9166666666666666,0.5683333333333334,142
1223,-2851.175000000001,200,0.050000000000000044,3.862396639585495,47,78,73.5,0.8936170212765957,0.49833333333333335,140
1224,-2835.0499999999975,200,0.050000000000000044,4.072691349387169,53,83,68.86746987951807,0.8679245283018868,0.555,135
1225,-2921.275000000003,200,0.050000000000000044,4.138702999949455,45,75,76.6,0.8666666666666667,0.5083333333333333,129
1226,-2721.825000000001,200,0.050000000000000044,4.310320887565613,56,88,65.14772727272727,0.9107142857142857,0.555,131
1227,-2874.6999999999994,200,0.050000000000000044,4.2297639578580855,45,76,74.39473684210526,0.9555555555555556,0.5416666666666666,133
1228,-2856.400000000001,200,0.050000000000000044,4.308900311589241,52,83,69.28915662650603,0.9230769230769231,0.56,127
1229,-2502.2249999999995,200,0.050000000000000044,4.631529688835144,64,94,59.45744680851064,0.890625,0.6516666666666666,128
1230,-2396.549999999999,200,0.050000000000000044,3.951020165681839,64,95,59.747368421052634,0.890625,0.6733333333333333,123
1231,-2813.9000000000005,200,0.050000000000000044,4.186353300213813,50,82,70.7439024390244,0.92,0.5433333333333333,128
1232,-2796.199999999998,200,0.050000000000000044,4.236574255824089,54,86,67.11627906976744,0.8703703703703703,0.5766666666666667,127
1233,-2834.799999999999,200,0.050000000000000044,4.319503279328346,51,83,67.18072289156626,0.9803921568627451,0.5566666666666666,139
1234,-2733.1500000000015,200,0.050000000000000044,4.361381387710571,53,84,68.79761904761905,0.9056603773584906,0.55,140
1235,-2850.2249999999985,200,0.050000000000000044,4.216615328788757,53,84,68.0952380952381,0.8679245283018868,0.53,126
1236,-2682.600000000002,200,0.050000000000000044,4.42995201587677,54,85,68.78823529411764,0.9074074074074074,0.5733333333333334,132
1237,-2558.2500000000027,200,0.050000000000000044,4.0033227932453155,47,78,72.88461538461539,0.851063829787234,0.5283333333333333,129
1238,-2632.299999999999,200,0.050000000000000044,4.301578994393349,51,82,69.70731707317073,0.9019607843137255,0.515,138
1239,-2689.0749999999994,200,0.050000000000000044,4.243067305088044,45,77,74.64935064935065,0.9111111111111111,0.5383333333333333,131
1240,-2736.8250000000007,200,0.050000000000000044,4.219869700670242,51,81,69.88888888888889,0.8627450980392157,0.5433333333333333,131
1241,-2697.1499999999996,200,0.050000000000000044,4.314891731142998,56,88,65.04545454545455,0.875,0.5983333333333334,124
1242,-2730.0999999999995,200,0.050000000000000044,4.0142405885458,54,87,65.8735632183908,0.9259259259259259,0.5883333333333334,127
1243,-2744.924999999999,200,0.050000000000000044,3.9995189255475996,52,84,68.39285714285714,0.8846153846153846,0.5766666666666667,135
1244,-2751.7500000000005,200,0.050000000000000044,4.228724572062492,51,83,70.40963855421687,0.9019607843137255,0.5333333333333333,116
1245,-2692.775000000003,200,0.050000000000000044,4.155113200545311,59,89,64.50561797752809,0.8813559322033898,0.615,131
1246,-2721.1749999999997,200,0.050000000000000044,3.7663695883750914,51,83,69.3132530120482,0.9019607843137255,0.5766666666666667,139
1247,-2547.7250000000013,200,0.050000000000000044,3.949682760834694,61,92,61.82608695652174,0.8688524590163934,0.6883333333333334,123
1248,-3029.8249999999975,200,0.050000000000000044,4.078133874535561,46,77,74.35064935064935,0.9130434782608695,0.5083333333333333,139
1249,-2654.625000000004,200,0.050000000000000044,4.103982061743737,61,91,63.637362637362635,0.9344262295081968,0.6883333333333334,119
1250,-2482.225,200,0.050000000000000044,4.0467110723257065,57,88,63.38636363636363,0.9649122807017544,0.6216666666666667,123
1251,-2934.8250000000053,200,0.050000000000000044,4.53860908985138,52,82,70.3780487804878,0.8653846153846154,0.585,124
1252,-2733.8999999999987,200,0.050000000000000044,4.2010533779859545,56,88,64.23863636363636,0.8571428571428571,0.6016666666666667,132
1253,-2627.7999999999997,200,0.050000000000000044,4.236991301774979,52,83,67.75903614457832,0.8846153846153846,0.5766666666666667,137
1254,-2565.1499999999965,200,0.050000000000000044,4.329413743019104,55,85,67.41176470588235,0.8727272727272727,0.5766666666666667,137
1255,-2818.3249999999994,200,0.050000000000000044,4.264203679561615,50,80,71.4,0.88,0.5466666666666666,147
1256,-2801.9250000000015,200,0.050000000000000044,4.482241541147232,53,84,67.39285714285714,0.9056603773584906,0.585,137
1257,-2749.525000000001,200,0.050000000000000044,4.274109486341477,56,87,64.86206896551724,0.9285714285714286,0.6383333333333333,131
1258,-2746.3249999999994,200,0.050000000000000044,4.492803710103035,56,86,65.84883720930233,0.9285714285714286,0.5833333333333334,138
1259,-2638.175,200,0.050000000000000044,4.105390427708626,52,83,67.5421686746988,0.9038461538461539,0.5383333333333333,126
1260,-2685.4250000000006,200,0.050000000000000044,4.048055480718613,56,86,66.46511627906976,0.9107142857142857,0.62,115
1261,-3037.6249999999973,200,0.050000000000000044,4.181774219274521,46,77,72.67532467532467,0.8913043478260869,0.5316666666666666,146
1262,-2730.600000000001,200,0.050000000000000044,4.196416660547256,49,80,70.55,0.8775510204081632,0.5383333333333333,132
1263,-2767.1499999999996,200,0.050000000000000044,4.33717613518238,55,86,67.27906976744185,0.9272727272727272,0.6216666666666667,133
1264,-2620.7,200,0.050000000000000044,4.062878306508065,59,89,63.89887640449438,0.7966101694915254,0.5716666666666667,129
1265,-2653.075000000001,200,0.050000000000000044,4.192340332269668,56,87,65.54022988505747,0.8928571428571429,0.6233333333333333,132
1266,-2589.1500000000024,200,0.050000000000000044,4.218611010909081,60,92,60.96739130434783,0.9166666666666666,0.635,124
1267,-2670.150000000001,200,0.050000000000000044,4.3565350496768955,52,83,68.26506024096386,0.8269230769230769,0.5383333333333333,128
1268,-2605.049999999999,200,0.050000000000000044,4.248618033528328,59,91,61.53846153846154,0.9152542372881356,0.6316666666666667,116
1269,-2676.0999999999995,200,0.050000000000000044,4.07455823302269,56,87,65.40229885057471,0.8928571428571429,0.6716666666666666,125
1270,-2654.6249999999973,200,0.050000000000000044,4.067759516239167,56,87,63.7816091954023,0.8571428571428571,0.6033333333333334,131
1271,-2725.499999999999,200,0.050000000000000044,4.184299002885819,55,86,65.82558139534883,0.8909090909090909,0.555,131
1272,-2678.349999999998,200,0.050000000000000044,4.200585489273071,53,83,68.3012048192771,0.9245283018867925,0.535,142
1273,-2554.5500000000006,200,0.050000000000000044,4.387499233484268,53,85,65.4,0.9056603773584906,0.5533333333333333,135
1274,-2653.4249999999975,200,0.050000000000000044,4.124730722308159,55,86,66.6046511627907,0.8909090909090909,0.5933333333333334,127
1275,-2887.999999999998,200,0.050000000000000044,3.888019921183586,48,80,72.3625,0.8958333333333334,0.5583333333333333,127
1276,-2740.7,200,0.050000000000000044,4.63308273434639,55,85,66.98823529411764,0.8545454545454545,0.5883333333333334,139
1277,-2572.0000000000027,200,0.050000000000000044,4.185351020693779,57,87,65.50574712643679,0.9122807017543859,0.61,133
1278,-2654.2499999999977,200,0.050000000000000044,4.43973304271698,55,86,64.4186046511628,0.9090909090909091,0.5383333333333333,135
1279,-2529.374999999998,200,0.050000000000000044,4.185252571702003,55,85,66.68235294117648,0.8909090909090909,0.6266666666666667,139
1280,-2778.6000000000013,200,0.050000000000000044,4.231468388438225,55,87,66.03448275862068,0.9454545454545454,0.575,129
1281,-2621.0500000000006,200,0.050000000000000044,4.142138832807541,60,91,61.48351648351648,0.8333333333333334,0.645,132
1282,-2705.3750000000023,200,0.050000000000000044,4.1039826261997225,51,82,69.14634146341463,0.9019607843137255,0.515,124
1283,-2734.3250000000025,200,0.050000000000000044,4.180087733268738,58,89,64.75280898876404,0.9310344827586207,0.6066666666666667,119
1284,-2666.25,200,0.050000000000000044,4.5214756178855895,55,86,66.88372093023256,0.8545454545454545,0.5683333333333334,128
1285,-2567.4749999999976,200,0.050000000000000044,4.1941022688150404,53,85,66.54117647058824,0.8490566037735849,0.5433333333333333,135
1286,-2642.2500000000014,200,0.050000000000000044,3.8908611434698104,59,90,63.71111111111111,0.864406779661017,0.5916666666666667,119
1287,-2839.15,200,0.050000000000000044,3.87740602850914,52,82,69.9390243902439,0.9038461538461539,0.5533333333333333,141
1288,-2794.975000000001,200,0.050000000000000044,4.193699770569801,53,84,67.80952380952381,0.8679245283018868,0.5233333333333333,131
1289,-2878.299999999998,200,0.050000000000000044,4.104337220788002,59,89,64.2247191011236,0.8813559322033898,0.595,135
1290,-2459.3750000000014,200,0.050000000000000044,4.187649281620979,56,87,66.82758620689656,0.9107142857142857,0.625,120
1291,-2456.775000000003,200,0.050000000000000044,4.062313628792762,57,89,64.10112359550561,0.8771929824561403,0.595,133
1292,-2611.3,200,0.050000000000000044,4.307545105218887,55,87,65.45977011494253,0.8545454545454545,0.6016666666666667,125
1293,-2861.5750000000016,200,0.050000000000000044,4.075924962759018,52,82,69.6219512195122,0.9230769230769231,0.5266666666666666,128
1294,-2475.0250000000033,200,0.050000000000000044,4.097157461643219,57,89,63.157303370786515,0.8596491228070176,0.6266666666666667,122
1295,-2482.699999999999,200,0.050000000000000044,4.0168334239721295,53,85,66.87058823529412,0.9433962264150944,0.57,120
1296,-2695.499999999998,200,0.050000000000000044,4.137386301755905,55,87,66.2183908045977,0.8909090909090909,0.595,127
1297,-2550.325,200,0.050000000000000044,4.194706625938416,56,86,66.87209302325581,0.9285714285714286,0.5766666666666667,124
1298,-2783.999999999998,200,0.050000000000000044,3.8904435300827025,58,90,63.833333333333336,0.9310344827586207,0.605,130
1299,-2866.7499999999995,200,0.050000000000000044,4.178538892269135,51,83,70.13253012048193,0.9215686274509803,0.5083333333333333,128
1300,-2594.6750000000015,200,0.050000000000000044,4.061200188994408,59,91,63.62637362637363,0.8983050847457628,0.6416666666666667,135
1301,-2689.3750000000036,200,0.050000000000000044,4.404725940227508,52,82,69.07317073170732,0.8461538461538461,0.5683333333333334,129
1302,-2841.525000000003,200,0.050000000000000044,4.274401389956474,52,83,68.93975903614458,0.8461538461538461,0.5966666666666667,123
1303,-2507.575000000003,200,0.050000000000000044,4.35014367878437,62,92,62.73913043478261,0.9193548387096774,0.6266666666666667,113
1304,-2653.1749999999993,200,0.050000000000000044,4.218612735271454,57,88,64.8409090909091,0.8947368421052632,0.6133333333333333,135
1305,-2737.175,200,0.050000000000000044,4.331047473549843,55,86,67.26744186046511,0.8909090909090909,0.6016666666666667,131
1306,-2588.924999999999,200,0.050000000000000044,4.064472503066063,51,82,68.51219512195122,0.8431372549019608,0.6233333333333333,133
1307,-2896.7249999999967,200,0.050000000000000044,3.8524921876192093,53,83,68.86746987951807,0.9056603773584906,0.5916666666666667,137
1308,-2635.974999999997,200,0.050000000000000044,4.197255145311356,58,89,63.69662921348315,0.9310344827586207,0.595,136
1309,-2751.65,200,0.050000000000000044,4.211503730416298,48,79,71.41772151898734,0.8333333333333334,0.5383333333333333,143
1310,-2582.175000000001,200,0.050000000000000044,4.3023510110378265,58,89,63.48314606741573,0.8793103448275862,0.6083333333333333,126
1311,-2874.2250000000017,200,0.050000000000000044,4.149833500385284,49,81,71.23456790123457,0.8571428571428571,0.51,143
1312,-2688.0249999999983,200,0.050000000000000044,3.9983947104215622,54,85,67.58823529411765,0.8703703703703703,0.5516666666666666,127
1313,-2595.5999999999995,200,0.050000000000000044,4.014397857785225,56,88,65.11363636363636,0.8571428571428571,0.62,131
1314,-2617.7249999999995,200,0.050000000000000044,3.8817853170633314,54,85,66.54117647058824,0.9444444444444444,0.5683333333333334,125
1315,-2713.9499999999994,200,0.050000000000000044,4.102982186675072,54,86,66.36046511627907,0.9259259259259259,0.57,122
1316,-2562.6000000000013,200,0.050000000000000044,4.029130893945694,56,89,63.08988764044944,0.9107142857142857,0.665,116
1317,-2672.850000000002,200,0.050000000000000044,3.9032080245018004,58,90,64.4,0.9137931034482759,0.6716666666666666,125
1318,-2668.1500000000015,200,0.050000000000000044,4.310767008662224,57,87,65.8735632183908,0.8771929824561403,0.595,133
1319,-2485.4249999999993,200,0.050000000000000044,3.8309344828128813,55,87,64.5632183908046,0.8909090909090909,0.64,132
1320,-2728.575,200,0.050000000000000044,3.94496996819973,57,88,64.81818181818181,0.8596491228070176,0.5533333333333333,133
1321,-2500.0750000000003,200,0.050000000000000044,4.29889906167984,56,87,64.89655172413794,0.875,0.5166666666666667,128
1322,-2788.650000000003,200,0.050000000000000044,4.0163997876644135,55,86,66.13953488372093,0.9090909090909091,0.6233333333333333,132
1323,-2664.3250000000003,200,0.050000000000000044,4.037032618522644,52,83,68.13253012048193,0.9038461538461539,0.6,138
1324,-2658.175000000001,200,0.050000000000000044,4.0907784897089,48,79,71.51898734177215,0.875,0.5216666666666666,145
1325,-2809.749999999999,200,0.050000000000000044,4.1454586350917815,50,81,70.22222222222223,0.9,0.5066666666666667,135
1326,-2439.699999999997,200,0.050000000000000044,4.551923643350602,68,98,56.142857142857146,0.9117647058823529,0.7083333333333334,120
1327,-2860.050000000002,200,0.050000000000000044,4.333913455605507,48,79,71.74683544303798,0.8958333333333334,0.51,131
1328,-2719.1249999999995,200,0.050000000000000044,4.357831273078919,55,85,68.15294117647059,0.9454545454545454,0.6116666666666667,130
1329,-2717.2749999999987,200,0.050000000000000044,4.1506137865781785,54,85,67.11764705882354,0.8888888888888888,0.6416666666666667,134
1330,-2657.5249999999974,200,0.050000000000000044,4.045636510252953,42,73,77.91780821917808,0.8809523809523809,0.48,142
1331,-2820.0999999999995,200,0.050000000000000044,4.456422656774521,50,82,69.90243902439025,0.9,0.5833333333333334,136
1332,-2893.8499999999995,200,0.050000000000000044,4.27367395401001,43,74,76.95945945945945,0.8604651162790697,0.4766666666666667,140
1333,-2666.9999999999977,200,0.050000000000000044,4.0202688664197925,50,81,70.38271604938272,0.92,0.565,137
1334,-2684.125,200,0.050000000000000044,4.196121084690094,48,79,72.07594936708861,0.8541666666666666,0.49166666666666664,145
1335,-3003.6000000000004,200,0.050000000000000044,4.2017803895473484,49,81,69.95061728395062,0.8571428571428571,0.5533333333333333,131
1336,-2979.7249999999954,200,0.050000000000000044,3.8586112105846406,41,71,80.61971830985915,0.9024390243902439,0.4483333333333333,148
1337,-2630.6999999999994,200,0.050000000000000044,4.273991265892983,45,77,74.57142857142857,0.8666666666666667,0.52,140
1338,-2774.3750000000005,200,0.050000000000000044,4.118747041225434,46,76,75.8157894736842,0.8478260869565217,0.49,145
1339,-2563.1499999999987,200,0.050000000000000044,4.088220072984695,55,87,64.34482758620689,0.9090909090909091,0.6133333333333333,131
1340,-2891.6000000000017,200,0.050000000000000044,4.037555785775185,47,77,74.77922077922078,0.8936170212765957,0.5166666666666667,147
1341,-2545.1750000000006,200,0.050000000000000044,4.381646795272827,54,85,67.38823529411765,0.8703703703703703,0.565,131
1342,-2863.4999999999973,200,0.050000000000000044,3.9976005285978315,49,79,72.63291139240506,0.8775510204081632,0.525,141
1343,-2780.299999999995,200,0.050000000000000044,3.993594769835472,49,80,71.6,0.8775510204081632,0.5366666666666666,121
1344,-2615.425,200,0.050000000000000044,3.854069535732269,53,85,66.84705882352941,0.8867924528301887,0.5716666666666667,123
1345,-2823.425000000003,200,0.050000000000000044,4.022079734802246,51,83,68.07228915662651,0.9215686274509803,0.5083333333333333,141
1346,-2652.3499999999985,200,0.050000000000000044,3.9881173932552336,51,82,70.7439024390244,0.8823529411764706,0.5266666666666666,132
1347,-3037.450000000002,200,0.050000000000000044,3.983888939023018,34,64,89.296875,0.9117647058823529,0.3566666666666667,158
1348,-2704.2250000000004,200,0.050000000000000044,3.8456218004226685,48,79,70.87341772151899,0.8958333333333334,0.545,122
1349,-2863.4250000000025,200,0.050000000000000044,4.173953039646149,49,79,71.27848101265823,0.9183673469387755,0.5483333333333333,138
1350,-2897.05,200,0.050000000000000044,3.827283850312233,46,76,73.88157894736842,0.8260869565217391,0.53,135
1351,-2674.599999999997,200,0.050000000000000044,4.308575458526612,57,88,65.48863636363636,0.9122807017543859,0.6033333333333334,123
1352,-2874.6500000000005,200,0.050000000000000044,4.3235300397872924,56,87,65.44827586206897,0.875,0.615,128
1353,-2839.15,200,0.050000000000000044,3.917699649333954,49,79,71.56962025316456,0.8775510204081632,0.5233333333333333,132
1354,-2825.7,200,0.050000000000000044,4.341579155921936,51,82,70.2560975609756,0.9019607843137255,0.615,130
1355,-2615.774999999998,200,0.050000000000000044,4.404995887875557,56,87,66.5632183908046,0.8928571428571429,0.62,131
1356,-2689.5,200,0.050000000000000044,4.14607108592987,52,83,68.95180722891567,0.8846153846153846,0.535,128
1357,-2702.6749999999984,200,0.050000000000000044,3.911303966641426,51,82,68.60975609756098,0.8235294117647058,0.5783333333333334,138
1358,-2688.3500000000004,200,0.050000000000000044,4.153264166116714,56,88,65.375,0.8928571428571429,0.57,120
1359,-2947.7749999999974,200,0.050000000000000044,4.091520964503288,51,82,69.6829268292683,0.8823529411764706,0.5433333333333333,132
1360,-2638.225,200,0.050000000000000044,4.209487175941467,54,85,67.71764705882353,0.8518518518518519,0.6216666666666667,127
1361,-2691.7250000000004,200,0.050000000000000044,3.808388997912407,55,86,66.6046511627907,0.8727272727272727,0.5933333333333334,130
1362,-2790.2749999999915,200,0.050000000000000044,4.152909988164902,44,75,75.52,0.8409090909090909,0.4633333333333333,133
1363,-2808.974999999997,200,0.050000000000000044,4.3794064074754715,42,73,78.10958904109589,1.0,0.5016666666666667,139
1364,-2528.8750000000023,200,0.050000000000000044,4.052129082083702,56,88,62.76136363636363,0.8928571428571429,0.6083333333333333,125
